,url,code,提出者種別,上場区分,連結の有無,資本金,決算日,name,提出者名（英字）,提出者名（ヨミ）,所在地,提出者業種,証券コード,提出者法人番号
2189,2189,E03174,内国法人・組合,上場,無,957.0,3月31日,株式会社　ＪＥＵＧＩＡ,JEUGIA Corporation,カブシキガイシャ　ジュージヤ,京都市中京区三条通寺町東入石橋町１１番地,小売業,98260.0,4130001021094.0
2190,2190,E03175,内国法人・組合,上場,有,2368.0,1月31日,株式会社ながの東急百貨店,"NAGANO TOKYU DEPARTMENT STORE CO., LTD.",カブシキガイシャナガノトウキュウヒャッカテン,長野市南千歳一丁目１番地１,小売業,98290.0,3100001002412.0
2191,2191,E03176,内国法人・組合,上場,有,1151.0,3月31日,元気寿司株式会社,"GENKI SUSHI CO.,LTD.",ゲンキズシカブシキガイシャ,宇都宮市大通り２丁目１番５号,小売業,98280.0,8060001001562.0
2192,2192,E03178,内国法人・組合,上場,有,6303.0,3月31日,株式会社サガミチェーン,"SAGAMI CHAIN CO.,LTD.",カブシキガイシャサガミチェーン,名古屋市守山区森孝一丁目１７０９番地,小売業,99000.0,1180001000443.0
2193,2193,E03179,内国法人・組合,上場,有,1926.0,2月末日,株式会社カンセキ,"KANSEKI  CO.,LTD.",カブシキガイシャ　カンセキ,宇都宮市西川田本町３丁目１番１号,小売業,99030.0,8060001001208.0
2194,2194,E03180,内国法人・組合,上場,無,13098.0,3月31日,株式会社ツツミ,"TSUTSUMI JEWELRY CO.,LTD.",カブシキガイシャツツミ,蕨市中央４丁目２４番２６号,その他製品,79370.0,2030001021115.0
2195,2195,E03181,内国法人・組合,上場,有,3972.0,3月31日,株式会社ベリテ,"Verite Co.,Ltd.",カブシキガイシャベリテ,横浜市神奈川区鶴屋町三丁目３３番８号,小売業,99040.0,3020001050312.0
2196,2196,E03184,内国法人・組合,上場,有,7277.0,3月31日,株式会社関西スーパーマーケット,KANSAI SUPER MARKET LTD.,カブシキガイシャカンサイスーパーマーケット,伊丹市中央５丁目３番３８号,小売業,99190.0,4140001078191.0
2197,2197,E03186,内国法人・組合,上場,無,500.0,3月31日,株式会社ワットマン,"WATT MANN CO., LTD.",カブシキガイシャワットマン,横浜市旭区鶴ヶ峰本町１丁目２７番１３号,小売業,99270.0,4020001016394.0
2198,2198,E03188,内国法人・組合,上場,有,7491.0,2月末日,ミニストップ株式会社,"MINISTOP CO., LTD.",ミニストップカブシキガイシャ,千葉市美浜区中瀬１丁目５番地１,小売業,99460.0,4010001030181.0
2199,2199,E03189,内国法人・組合,非上場,有,841.0,5月31日,株式会社ドミー,"DOMY CO.,LTD.",カブシキガイシャドミー,岡崎市大平町字八ツ幡１番地１,小売業,,5180301002689.0
2200,2200,E03191,内国法人・組合（有価証券報告書等の提出義務者以外）,,,1465.0,,株式会社家族亭,,カブシキカイシャカゾクテイ,大阪市北区茶屋町８番３４号,内国法人・組合（有価証券報告書等の提出義務者以外）,,4120001062197.0
2201,2201,E03193,内国法人・組合,上場,有,8166.0,3月31日,株式会社王将フードサービス,OHSHO FOOD SERVICE CORP.,カブシキガイシャオウショウフードサービス,京都市山科区西野山射庭ノ上町２９４番地の１,小売業,99360.0,3130001012441.0
2202,2202,E03196,内国法人・組合,上場,有,6000.0,6月30日,株式会社ジョイフル,"Joyfull Co.,Ltd.",カブシキガイシャジョイフル,大分市三川新町１丁目１番４５号,小売業,99420.0,3320001001417.0
2203,2203,E03197,内国法人・組合,上場,有,3198.0,3月31日,株式会社ココスジャパン,"coco's japan co.,ltd.",カブシキガイシャココスジャパン,港区港南二丁目１８番１号,小売業,99430.0,9010401054189.0
2204,2204,E03199,内国法人・組合,上場,有,20000.0,2月末日,株式会社アークス,"ARCS COMPANY,LIMITED",カブシキガイシャ　アークス,札幌市中央区南１３条西１１丁目２番３２号,小売業,99480.0,1430001018377.0
2205,2205,E03200,内国法人・組合,上場,有,3461.0,2月末日,株式会社プレナス,"PLENUS Co.,Ltd.",カブシキガイシャプレナス,福岡市博多区上牟田１丁目１９番２１号,小売業,99450.0,2290001034974.0
2206,2206,E03202,内国法人・組合,上場,有,1518.0,3月20日,株式会社ハチバン,"HACHI-BAN CO.,LTD.",カブシキガイシャハチバン,金沢市新神田一丁目１２番１８号,小売業,99500.0,4220001005352.0
2207,2207,E03207,内国法人・組合,上場,有,11916.0,3月31日,株式会社バローホールディングス,"VALOR HOLDINGS CO.,LTD.",カブシキカイシャバローホールディングス,恵那市大井町１８０番地の１,小売業,99560.0,5200001023784.0
2208,2208,E03208,内国法人・組合,上場,有,798.0,3月31日,アシードホールディングス株式会社,"ASEED HOLDINGS CO.,LTD.",アシードホールディングスカブシキガイシャ,福山市船町７番２３号,小売業,99590.0,1240001029749.0
2209,2209,E03211,内国法人・組合,上場,無,2375.0,6月30日,藤久株式会社,FUJIKYU CORPORATION,フジキュウカブシキガイシャ,名古屋市名東区高社一丁目２１０番地,小売業,99660.0,5180001002849.0
2210,2210,E03212,内国法人・組合,非上場,有,50.0,7月31日,株式会社一や,"ICHIYA CO.,LTD.",カブシキガイシャイチヤ,高知市帯屋町一丁目１０番１８号,小売業,,7490001000142.0
2211,2211,E03213,内国法人・組合,上場,有,1148.0,3月31日,株式会社ショクブン,"SHOKUBUN CO.,LTD.",カブシキガイシャショクブン,名古屋市守山区向台三丁目１８０７番地,小売業,99690.0,5180001000563.0
2212,2212,E03216,内国法人・組合,上場,有,3912.0,2月末日,株式会社ベルク,"Belc  CO., LTD.",カブシキガイシャベルク,鶴ヶ島市脚折１６４６番,小売業,99740.0,8030001085963.0
2213,2213,E03217,内国法人・組合,上場,有,10273.0,8月31日,株式会社ファーストリテイリング,"FAST RETAILING CO., LTD.",カブシキガイシャファーストリテイリング,山口市佐山７１７番地１,小売業,99830.0,9250001000684.0
2214,2214,E03219,内国法人・組合,上場,有,2921.0,2月20日,株式会社　セキチュー,"SEKICHU CO.,LTD.",カブシキガイシャ　セキチュー,高崎市倉賀野町４５３１番地１号,小売業,99760.0,3070001008818.0
2215,2215,E03220,内国法人・組合,上場,有,1372.0,2月末日,株式会社アオキスーパー,"Aoki Super Co., LTD.",カブシキガイシャアオキスーパー,名古屋市中村区鳥居西通一丁目１番地,小売業,99770.0,1180001029202.0
2216,2216,E03221,内国法人・組合,上場,有,889.0,8月31日,株式会社文教堂グループホールディングス,"BUNKYODO GROUP HOLDINGS CO.,LTD.",カブシキガイシャブンキョウドウグループホールディングス,川崎市高津区久本３丁目３番１７号,小売業,99780.0,8020001066972.0
2217,2217,E03223,内国法人・組合,上場,有,8626.0,8月31日,株式会社大庄,DAISYO CORPORATION,カブシキガイシャダイショウ,大田区大森北一丁目２２番１号,小売業,99790.0,2010801006663.0
2218,2218,E03225,内国法人・組合,上場,有,2986.0,3月31日,株式会社サックスバーホールディングス,SAC'S BAR HOLDINGS INC.,カブシキガイシャサックスバーホールディングス,葛飾区新小岩１丁目４８番１４号,小売業,99900.0,4011801003153.0
2219,2219,E03226,内国法人・組合,上場,有,3931.0,3月31日,株式会社サンドラッグ,"SUNDRUG CO.,LTD.",カブシキガイシャサンドラッグ,府中市若松町一丁目３８番地の１,小売業,99890.0,1012401000634.0
2220,2220,E03227,内国法人・組合,上場,有,3247.0,3月31日,株式会社やまや,YAMAYA CORPORATION,カブシキガイシャヤマヤ,仙台市宮城野区榴岡三丁目４番１号,小売業,99940.0,5370001014536.0
2221,2221,E03228,内国法人・組合,上場,有,2388.0,2月28日,株式会社ヤマザワ,"YAMAZAWA CO.,LTD.",カブシキガイシャヤマザワ,山形市あこや町三丁目８番９号,小売業,99930.0,9390001002171.0
2222,2222,E03229,内国法人・組合,上場,有,10607.0,3月31日,株式会社ベルーナ,"BELLUNA CO.,LTD.",カブシキガイシャベルーナ,上尾市宮本町４番２号,小売業,99970.0,5030001041663.0
2223,2223,E03231,内国法人・組合,上場,有,4073.0,3月31日,株式会社アトム,ATOM CORPORATION,カブシキガイシャアトム,名古屋市中区錦二丁目２番２号,小売業,74120.0,3180001058182.0
2224,2224,E03232,内国法人・組合,非上場,無,4564.0,2月末日,株式会社新星堂,"SHINSEIDO CO.,LTD.",カブシキカイシャシンセイドウ,つくば市西大橋５９９番地１,小売業,,4011301003166.0
2225,2225,E03233,内国法人・組合,上場,有,3991.0,3月31日,株式会社はるやまホールディングス,Haruyama Holdings Inc.,カブシキガイシャハルヤマホールディングス,岡山市北区表町１丁目２番３号,小売業,74160.0,1260001005475.0
2226,2226,E03235,内国法人・組合,上場,有,5669.0,3月31日,株式会社ノジマ,Nojima Corporation,カブシキガイシャノジマ,相模原市中央区横山１－１－１,小売業,74190.0,4021001013588.0
2227,2227,E03236,内国法人・組合,上場,有,9800.0,3月末日,カッパ・クリエイト株式会社,"KAPPA.CREATE CO.,LTD.",カッパクリエイトカブシキガイシャ,横浜市西区みなとみらい２－２－１,小売業,74210.0,7030001001979.0
2228,2228,E03238,内国法人・組合,非上場,無,704.0,2月末日,ＤＣＭサンワ株式会社,"DCM SANWA CO.,LTD.",ディーシーエムサンワカブシキガイシャ,青森市大字石江字三好６９番地１,小売業,,3420001000994.0
2229,2229,E03240,内国法人・組合,上場,無,6195.0,8月20日,株式会社ライトオン,"RIGHT ON Co.,Ltd",カブシキガイシャライトオン,つくば市吾妻一丁目１１番１,小売業,74450.0,9050001016214.0
2230,2230,E03244,内国法人・組合,上場,無,2338.0,3月31日,株式会社ジーンズメイト,JEANS MATE CORPORATION,カブシキガイシャジーンズメイト,渋谷区富ヶ谷１丁目４９番４号,小売業,74480.0,1011001010440.0
2231,2231,E03245,内国法人・組合,上場,有,3240.0,2月末日,株式会社サンデー,"SUNDAY CO.,LTD.",カブシキガイシャサンデー,八戸市根城六丁目２２番１０号,小売業,74500.0,3420001005928.0
2232,2232,E03246,内国法人・組合,非上場,無,1286.0,3月末日,株式会社マツヤ,"MATSUYA CO.,LTD.",カブシキガイシャマツヤ,長野市大字北尾張部７１０番地１,小売業,,6100001003259.0
2233,2233,E03247,内国法人・組合（有価証券報告書等の提出義務者以外）,,,2852.0,,株式会社キタムラ,,カブシキガイシャキタムラ,高知市本町４丁目１番１６号,内国法人・組合（有価証券報告書等の提出義務者以外）,,3490001000435.0
2234,2234,E03248,内国法人・組合,上場,有,6766.0,2月末日,株式会社　良品計画,"RYOHIN KEIKAKU CO.,LTD.",カブシキガイシャ　リョウヒンケイカク,豊島区東池袋四丁目２６番３号,小売業,74530.0,5013301012443.0
2235,2235,E03249,内国法人・組合,上場,有,5901.0,3月31日,株式会社　三城ホールディングス,PARIS MIKI HOLDINGS Inc.,カブシキガイシャ　ミキホールディングス,中央区銀座一丁目７番７号,小売業,74550.0,4010001044198.0
2236,2236,E03250,内国法人・組合,上場,無,1176.0,2月末日,マックスバリュ北海道株式会社,"MAXVALU HOKKAIDO Co,Ltd.",マックスバリュホッカイドウカブシキガイシャ,札幌市中央区北８条西２１丁目１番１０号,小売業,74650.0,1430001020267.0
2237,2237,E03251,内国法人・組合,上場,有,886.0,3月31日,セフテック株式会社,"SAFTEC CO.,LTD.",セフテックカブシキガイシャ,文京区本郷五丁目２５番１４号,卸売業,74640.0,7010001004224.0
2238,2238,E03252,内国法人・組合,上場,無,90.0,3月31日,ダイヤ通商株式会社,"DAIYA TSUSHO CO.,LTD.",ダイヤツウショウカブシキガイシャ,豊島区巣鴨１丁目１１番１号,小売業,74620.0,6010001141167.0
2239,2239,E03257,内国法人・組合,非上場,有,808.0,5月20日,株式会社マルミヤストア,"MARUMIYASTORE CO.,LTD.",カブシキガイシャマルミヤストア,佐伯市野岡町２丁目１番１０号,小売業,,2320001009114.0
2240,2240,E03259,内国法人・組合,上場,有,5305.0,9月30日,株式会社コナカ,"KONAKA CO.,LTD.",カブシキガイシャコナカ,横浜市戸塚区品濃町５１７番地２,小売業,74940.0,4020001007344.0
2241,2241,E03264,内国法人・組合,上場,無,1083.0,9月30日,扶桑電通株式会社,"FUSO DENTSU CO., LTD.",フソウデンツウカブシキガイシャ,中央区築地五丁目４番１８号,卸売業,75050.0,6010001055706.0
2242,2242,E03266,内国法人・組合,上場,無,934.0,3月31日,株式会社　ハウス　オブ　ローゼ,"HOUSE OF ROSE Co.,Ltd.",カブシキガイシャ　ハウス　オブ　ローゼ,港区赤坂二丁目２１番７号,小売業,75060.0,6010401023758.0
2243,2243,E03267,内国法人・組合,上場,有,1785.0,3月31日,株式会社Ｇ‐７ホールディングス,G-7 HOLDINGS Inc.,カブシキガイシャジーセブンホールディングス,神戸市須磨区弥栄台３丁目１番地の６,小売業,75080.0,9140001017351.0
2244,2244,E03268,内国法人・組合,上場,無,6100.0,2月末日,イオン北海道株式会社,Aeon Hokkaido Corporation,イオンホッカイドウカブシキガイシャ,札幌市白石区本通２１丁目南１番１０号,小売業,75120.0,4430001015958.0
2245,2245,E03269,内国法人・組合,上場,有,1314.0,3月31日,アイエーグループ株式会社,i.a groupcorporation,アイエーグループカブシキガイシャ,横浜市戸塚区品濃町５４５－５,小売業,75090.0,9020001007018.0
2246,2246,E03270,内国法人・組合,上場,有,25975.0,8月31日,株式会社コジマ,"Kojima Co.,Ltd.",カブシキガイシャコジマ,宇都宮市星が丘２丁目１番８号,小売業,75130.0,2060001001667.0
2247,2247,E03271,内国法人・組合,上場,有,2544.0,8月31日,株式会社　ヒマラヤ,"HIMARAYA Co.,Ltd.",カブシキガイシャ　ヒマラヤ,岐阜市江添１丁目１番１号,小売業,75140.0,9200001004384.0
2248,2248,E03272,内国法人・組合,上場,有,1077.0,2月末日,株式会社マルヨシセンター,Maruyoshi Center Inc.,カブシキガイシャマルヨシセンター,高松市南新町４番地の６,小売業,75150.0,3470001003902.0
2249,2249,E03273,内国法人・組合,上場,有,17658.0,2月末日,コーナン商事株式会社,"KOHNAN SHOJI CO.,LTD.",コーナンショウジカブシキガイシャ,堺市西区鳳東町４丁４０１番地１,小売業,75160.0,3120101003135.0
2250,2250,E03274,内国法人・組合,上場,有,2635.0,2月末日,株式会社エコス,"eco's co.,ltd",カブシキガイシャエコス,昭島市中神町１１６０番地１,小売業,75200.0,8012801001936.0
2251,2251,E03275,内国法人・組合,上場,有,4410.0,3月31日,ワタミ株式会社,"WATAMI  CO.,LTD.",ワタミカブシキガイシャ,大田区羽田一丁目１番３号,小売業,75220.0,4010801012908.0
2252,2252,E03276,内国法人・組合,上場,有,1656.0,3月31日,アールビバン株式会社,"ART VIVANT CO.,LTD.",アールビバンカブシキガイシャ,品川区東品川四丁目１３番１４号,小売業,75230.0,7010701024331.0
2253,2253,E03278,内国法人・組合,上場,有,1510.0,3月31日,マルシェ株式会社,MARCHE CORPORATION,マルシェカブシキガイシャ,大阪市阿倍野区阪南町２丁目２０番１４号,小売業,75240.0,2120001013697.0
2254,2254,E03279,内国法人・組合,上場,有,697.0,4月30日,株式会社グリーンクロス,"GREEN CROSS CO.,LTD.",カブシキガイシャグリーンクロス,福岡市中央区小笹五丁目２２番３４号,卸売業,75330.0,5290001017679.0
2255,2255,E03280,内国法人・組合,上場,有,21366.0,6月30日,株式会社ドンキホーテホールディングス,"Don Quijote Holdings Co., Ltd.",カブシキガイシャドンキホーテホールディングス,目黒区青葉台二丁目１９番１０号,小売業,75320.0,7013201016303.0
2256,2256,E03281,内国法人・組合,上場,有,1571.0,3月31日,エステールホールディングス株式会社,"ESTELLE HOLDINGS CO.,LTD.",エステールホールディングスカブシキガイシャ,港区虎ノ門四丁目３番１３号,その他製品,78720.0,7010401094724.0
2257,2257,E03283,内国法人・組合,上場,有,1265.0,2月末日,株式会社柿安本店,"Kakiyasu Honten Co.,Ltd.",カブシキガイシャカキヤスホンテン,桑名市吉之丸８番地,食料品,22940.0,7190001012102.0
2258,2258,E03286,内国法人・組合,上場,有,100.0,2月末日,株式会社スリーエフ,"Three F Co., Ltd.",カブシキガイシャスリーエフ,横浜市中区日本大通１７番地,小売業,75440.0,5020001027135.0
2259,2259,E03287,内国法人・組合,上場,無,2523.0,2月20日,株式会社西松屋チェーン,"NISHIMATSUYA CHAIN Co., Ltd.",カブシキガイシャニシマツヤチェーン,姫路市飾東町庄２６６番地の１,小売業,75450.0,6140001060486.0
2260,2260,E03289,内国法人・組合,上場,有,530.0,3月31日,株式会社中京医薬品,"CHUKYOIYAKUHIN CO.,LTD.",カブシキガイシャチュウキョウイヤクヒン,半田市亀崎北浦町２丁目１５番地の１,医薬品,45580.0,2180001091837.0
2261,2261,E03291,内国法人・組合,上場,有,23470.0,3月31日,株式会社ゼンショーホールディングス,"ZENSHO HOLDINGS CO.,LTD.",カブシキガイシャゼンショーホールディングス,港区港南二丁目１８番１号,小売業,75500.0,2010401045277.0
2262,2262,E03293,内国法人・組合,上場,有,2988.0,3月31日,株式会社幸楽苑ホールディングス,KOURAKUEN HOLDINGS CORPORATION,カブシキガイシャコウラクエンホールディングス,郡山市田村町上行合字北川田２番地１,小売業,75540.0,2380001005074.0
2263,2263,E03294,内国法人・組合,上場,有,4036.0,3月31日,株式会社ハークスレイ,HURXLEY CORPORATION,カブシキガイシャハークスレイ,大阪市北区鶴野町３番１０号,小売業,75610.0,4120001036085.0
2264,2264,E03295,内国法人・組合,上場,有,3182.0,3月31日,株式会社安楽亭,"ANRAKUTEI Co.,Ltd.",カブシキガイシャアンラクテイ,さいたま市中央区上落合二丁目３番５号,小売業,75620.0,9030001000302.0
2265,2265,E03296,内国法人・組合,上場,無,1622.0,3月31日,株式会社ワークマン,"WORKMAN CO.,LTD.",カブシキガイシャワークマン,伊勢崎市柴町１７３２番地,小売業,75640.0,1070001013828.0
2266,2266,E03299,内国法人・組合,上場,有,100.0,3月31日,株式会社ヤマノホールディングス,YAMANOHOLDINGCORPORATION,カブシキカイシャヤマノホールディングス,渋谷区代々木一丁目３０番７号,小売業,75710.0,4011001030931.0
2267,2267,E03301,内国法人・組合,上場,無,100.0,3月末日,株式会社ＨＡＰｉＮＳ,"HAPiNS Co.,Ltd.",カブシキカイシャハピンズ,品川区西五反田７丁目２２番１７号,小売業,75770.0,2010701008058.0
2268,2268,E03302,内国法人・組合,非上場,無,3268.0,2月末日,オリジン東秀株式会社,"ORIGIN TOSHU CO.,Ltd",オリジントウシュウカブシキガイシャ,調布市調布ヶ丘一丁目１８番地１調布センターびる５Ｆ,小売業,,3012401007462.0
2269,2269,E03304,内国法人・組合,上場,無,1306.0,3月31日,株式会社ニチリョク,"NICHIRYOKU CO., LTD.",カブシキガイシャニチリョク,杉並区上井草一丁目３３番５号,小売業,75780.0,4011301005583.0
2270,2270,E03305,内国法人・組合,上場,有,8612.0,8月31日,株式会社サイゼリヤ,"saizeriya co.,ltd.",カブシキガイシャサイゼリヤ,吉川市旭２番地５,小売業,75810.0,8030001065552.0
2271,2271,E03306,内国法人・組合,上場,有,275.0,6月30日,株式会社かんなん丸,KAN-NANMARU CORPORATION,カブシキガイシャカンナンマル,さいたま市南区南浦和二丁目１８番５号,小売業,75850.0,6030001001831.0
2272,2272,E03310,内国法人・組合,上場,有,1563.0,3月31日,株式会社魚力,"UORIKI CO.,LTD.",カブシキガイシャウオリキ,立川市曙町二丁目８番３号,小売業,75960.0,4010101000456.0
2273,2273,E03311,内国法人・組合,非上場,有,768.0,1月31日,株式会社　ナイスクラップ,"NICE CLAUP CO.,LTD.",カブシキガイシャ　ナイスクラップ,渋谷区神宮前六丁目２７番８号,小売業,,7011001016671.0
2274,2274,E03312,内国法人・組合,上場,有,2908.0,2月末日,株式会社ポプラ,"POPLAR Co., Ltd.",カブシキガイシャポプラ,広島市安佐北区安佐町大字久地６６５番地の１,小売業,76010.0,9240001010841.0
2275,2275,E03313,内国法人・組合,上場,無,1617.0,2月末日,株式会社マックハウス,"MAC HOUSE CO.,LTD.",カブシキガイシャマックハウス,杉並区梅里一丁目７番７号,小売業,76030.0,4011301006656.0
2276,2276,E03314,内国法人・組合,上場,有,5082.0,9月30日,株式会社　梅の花,"UMENOHANA CO.,LTD.",カブシキガイシャ　ウメノハナ,久留米市天神町１４６番地,小売業,76040.0,5290001048435.0
2277,2277,E03315,内国法人・組合,上場,無,1236.0,10月31日,株式会社　フジ・コーポレーション,FUJI  CORPORATION,カブシキガイシャ　フジコーポレーション,富谷市成田一丁目７番１号,小売業,76050.0,6370001017612.0
2278,2278,E03316,内国法人・組合,上場,有,3030.0,3月31日,株式会社ユナイテッドアローズ,UNITED ARROWS LTD.,カブシキガイシャユナイテッドアローズ,渋谷区神宮前二丁目３１番１２号,小売業,76060.0,1011001028441.0
2279,2279,E03317,内国法人・組合,上場,有,466.0,1月31日,株式会社オーエムツーネットワーク,"OM2 Network Co.,Ltd",カブシキガイシャオーエムツーネットワーク,港区芝大門２丁目４番７号,小売業,76140.0,5010401041686.0
2280,2280,E03318,内国法人・組合,上場,無,1625.0,2月末日,株式会社ハイデイ日高,,カブシキガイシャハイデイヒダカ,さいたま市大宮区大門町三丁目１０５番地,小売業,76110.0,1030001006892.0
2281,2281,E03319,内国法人・組合,上場,無,1215.0,2月末日,株式会社テイツー,"TAY TWO CO.,LTD",カブシキガイシャテイツー,岡山市北区今村６５０番１１１（同所は登記上の本社所在地であり、実際の業務は下記にて行っております。）,小売業,76100.0,7260001004488.0
2282,2282,E03320,内国法人・組合,上場,有,1215.0,3月31日,京都きもの友禅株式会社,"KYOTO KIMONO YUZEN CO.,LTD.",キョウトキモノユウゼンカブシキガイシャ,中央区日本橋大伝馬町１４番１号,小売業,76150.0,7010001040938.0
2283,2283,E03321,内国法人・組合,上場,有,14030.0,3月31日,株式会社　コロワイド,"COLOWIDE CO.,LTD.",カブシキガイシャ　コロワイド,横浜市西区みなとみらい二丁目２番１号　ランドマークタワー１２階,小売業,76160.0,8020001040291.0
2284,2284,E03323,内国法人・組合,上場,有,4737.0,3月31日,株式会社ピーシーデポコーポレーション,PC DEPOT CORPORATION,カブシキガイシャピーシーデポコーポレーション,横浜市港北区新横浜三丁目１番９号,小売業,76180.0,3020001032707.0
2285,2285,E03324,内国法人・組合,上場,有,1291.0,3月31日,株式会社うかい,"UKAI CO.,LTD.",カブシキガイシャウカイ,八王子市南浅川町３４２６番地,小売業,76210.0,6010101000462.0
2286,2286,E03326,内国法人・組合,上場,有,411.0,4月30日,株式会社サンオータス,"SUNAUTAS CO.,LTD.",カブシキガイシャサンオータス,横浜市港北区新横浜二丁目４番１５号,小売業,76230.0,4020001020256.0
2287,2287,E03327,内国法人・組合,上場,有,1472.0,12月31日,株式会社グローバルダイニング,"GLOBAL-DINING,INC.",カブシキガイシャグローバルダイニング,港区南青山七丁目１番５号,小売業,76250.0,6010401005715.0
2288,2288,E03329,内国法人・組合,上場,有,1503.0,2月28日,株式会社壱番屋,"ICHIBANYA CO.,LTD.",カブシキカイシャイチバンヤ,一宮市三ツ井六丁目１２番２３号,小売業,76300.0,4180001082132.0
2289,2289,E03330,内国法人・組合,上場,有,436.0,3月31日,株式会社星医療酸器,"HOSHIIRYO-SANKI CO., LTD.",カブシキガイシャホシイリョウサンキ,足立区入谷七丁目１１番１８号,卸売業,76340.0,2011801011868.0
2290,2290,E03331,内国法人・組合,上場,無,1057.0,6月30日,株式会社ハンズマン,"HANDSMAN CO., LTD.",カブシキカイシャハンズマン,都城市吉尾町２０８０番地,小売業,76360.0,9350001008222.0
2291,2291,E03332,内国法人・組合,上場,有,1000.0,3月31日,白銅株式会社,"Hakudo Co.,Ltd.",ハクドウカブシキガイシャ,千代田区丸の内二丁目５番２号,卸売業,76370.0,2010001054158.0
2292,2292,E03333,内国法人・組合,上場,有,2617.0,3月31日,株式会社ＮＥＷ　ＡＲＴ　ＨＯＬＤＩＮＧＳ,"NEW ART HOLDINGS Co., Ltd",カブシキガイシャニューアートホールディングス,中央区銀座２丁目６番３号,小売業,76380.0,9010001046693.0
2293,2293,E03336,内国法人・組合,上場,有,2007.0,10月31日,株式会社トップカルチャー,"TOP CULTURE Co.,Ltd.",カブシキカイシャトップカルチャー,新潟市西区小針４丁目９番１号,小売業,76400.0,1110001003592.0
2294,2294,E03340,内国法人・組合,上場,無,1639.0,9月30日,株式会社ダイイチ,"DAIICHI CO.,LTD.",カブシキガイシャダイイチ,帯広市西２０条南１丁目１４番地４７,小売業,76430.0,6460101000896.0
2295,2295,E03342,内国法人・組合,上場,有,1148.0,12月31日,株式会社ベルパーク,"Bell-Park Co.,Ltd.",カブシキガイシャベルパーク,千代田区平河町１丁目４番１２号,情報・通信業,94410.0,7010001028883.0
2296,2296,E03343,内国法人・組合,上場,無,1425.0,9月20日,株式会社ＰＬＡＮＴ,"PLANT Co.,Ltd",カブシキガイシャプラント,坂井市坂井町下新庄１５号８番地の１,小売業,76460.0,5210001007068.0
2297,2297,E03344,内国法人・組合,上場,有,15434.0,2月末日,スギホールディングス株式会社,"SUGI HOLDINGS CO.,LTD.",スギホールディングスカブシキガイシャ,安城市三河安城町一丁目８番地４,小売業,76490.0,9180301013006.0
2298,2298,E03345,内国法人・組合,上場,有,58506.0,2月末日,株式会社ローソン,"Lawson,Inc.",カブシキガイシャローソン,品川区大崎１丁目１１番２号,小売業,26510.0,2010701019195.0
2299,2299,E03346,内国法人・組合,上場,無,1197.0,3月31日,ぷらっとホーム株式会社,"PLAT'HOME CO.,LTD.",プラットホームカブシキガイシャ,千代田区九段北四丁目１番３号,電気機器,68360.0,9010001028709.0
2300,2300,E03347,内国法人・組合,上場,無,837.0,9月30日,株式会社まんだらけ,MANDARAKE INC.,カブシキガイシャマンダラケ,中野区中野５丁目５２番１５号,小売業,26520.0,4011201005139.0
2301,2301,E03348,内国法人・組合,上場,無,3686.0,2月末日,マックスバリュ東北株式会社,"MAXVALU TOHOKU CO., LTD.",マックスバリュトウホクカブシキガイシャ,秋田市土崎港北一丁目６番２５号,小売業,26550.0,5410001001901.0
2302,2302,E03349,内国法人・組合,上場,無,3156.0,2月末日,イオン九州株式会社,"AEON KYUSHU CO., LTD.",イオンキュウシュウカブシキガイシャ,福岡市博多区博多駅南二丁目９番１１号,小売業,26530.0,6290001017604.0
2303,2303,E03350,内国法人・組合,非上場,有,894.0,2月20日,株式会社ダイユーエイト,"DAIYU EIGHT CO.,LTD.",カブシキガイシャダイユーエイト,福島市太平寺字堰ノ上５８番地,小売業,,9380001000795.0
2304,2304,E03351,内国法人・組合（有価証券報告書等の提出義務者以外）,,,282.0,,株式会社Ｋ－ＧＯＬＤインターナショナル,,カブシキガイシャ　ケイゴールドインターナショナル,浜松市中区西丘町２７６番地の５,内国法人・組合（有価証券報告書等の提出義務者以外）,,2080401001356.0
2305,2305,E03352,内国法人・組合,上場,無,3723.0,2月末日,株式会社サンエー,"SAN-A CO.,LTD.",カブシキガイシャサンエー,宜野湾市大山七丁目２番１０号,小売業,26590.0,5360001008803.0
2306,2306,E03353,内国法人・組合（有価証券報告書等の提出義務者以外）,,,3237.0,,株式会社キリン堂,,カブシキガイシャキリンドウ,大阪市淀川区宮原四丁目５番３６号,内国法人・組合（有価証券報告書等の提出義務者以外）,,4120001131547.0
2307,2307,E03355,内国法人・組合,上場,有,1418.0,3月31日,株式会社　オートウェーブ,"AUTOWAVE Co.,Ltd.",カブシキガイシャ　　オートウェーブ,千葉市稲毛区宮野木町１８５０番地,小売業,26660.0,4040001001139.0
2308,2308,E03356,内国法人・組合,上場,有,13001.0,3月15日,株式会社カワチ薬品,CAWACHI LIMITED,カブシキガイシャカワチヤクヒン,小山市大字卒島１２９３番地,小売業,26640.0,3060001014164.0
2309,2309,E03358,内国法人・組合,上場,有,2002.0,2月末日,カネ美食品株式会社,"Kanemi Co.,Ltd.",カネミショクヒンカブシキガイシャ,名古屋市緑区徳重三丁目１０７番地,小売業,26690.0,1180001023411.0
